frame,kp0_x,kp0_y,kp0_disp,kp1_x,kp1_y,kp1_disp,kp2_x,kp2_y,kp2_disp,kp3_x,kp3_y,kp3_disp,kp4_x,kp4_y,kp4_disp,kp5_x,kp5_y,kp5_disp,kp6_x,kp6_y,kp6_disp,kp7_x,kp7_y,kp7_disp,kp8_x,kp8_y,kp8_disp,kp9_x,kp9_y,kp9_disp,kp10_x,kp10_y,kp10_disp,kp11_x,kp11_y,kp11_disp,kp12_x,kp12_y,kp12_disp,kp13_x,kp13_y,kp13_disp,kp14_x,kp14_y,kp14_disp,kp15_x,kp15_y,kp15_disp,kp16_x,kp16_y,kp16_disp
185,488.2500,843.7500,12.5331,417.7500,703.8750,17.4325,456.3750,670.1250,8.5677,673.1250,705.7500,9.4050,799.5000,357.7500,15.0000,1036.5000,488.6250,18.8584,792.0000,685.1250,10.6132,653.2500,876.0000,13.1250,774.0000,696.3750,29.6843,696.7500,858.0000,37.1231,937.5000,649.1250,17.1191,930.0000,890.2500,21.8017,866.2500,616.1250,12.4656,826.5000,838.5000,9.0000,,,,,,,,,
186,487.8750,843.7500,0.3750,416.6250,703.8750,1.1250,456.7500,670.5000,0.5303,672.0000,705.3750,1.1859,799.5000,357.3750,0.3750,1036.5000,488.6250,0.0000,790.5000,685.5000,1.5462,648.7500,876.7500,4.5621,774.7500,694.8750,1.6771,699.0000,857.2500,2.3717,937.5000,649.5000,0.3750,930.0000,891.0000,0.7500,865.5000,615.7500,0.8385,826.5000,838.5000,0.0000,,,,,,,,,
187,475.1250,840.7500,13.0982,436.1250,701.6250,19.6294,465.7500,654.0000,18.7949,679.5000,724.5000,20.5430,832.5000,363.0000,33.4760,1068.0000,492.0000,31.6803,806.2500,688.1250,15.9673,690.0000,879.7500,41.3589,768.7500,706.8750,13.4164,676.1250,867.0000,24.8662,951.0000,651.7500,13.6862,958.5000,893.2500,28.5887,885.7500,621.7500,21.1202,834.0000,842.2500,8.3853,,,,,,,,,
188,485.6250,833.2500,12.9035,448.1250,700.5000,12.0526,476.2500,647.2500,12.4825,685.8750,709.5000,16.2985,849.0000,353.2500,19.1654,1083.7500,501.3750,18.3290,799.5000,706.5000,19.5756,659.2500,887.2500,31.6514,780.0000,695.2500,16.1772,730.5000,855.0000,55.6834,960.7500,661.5000,13.7886,949.5000,897.0000,9.7500,913.5000,625.1250,27.9545,870.0000,830.2500,37.9473,,,,,,,,,
189,500.6250,826.5000,16.4488,456.3750,688.1250,14.8729,492.7500,638.6250,18.6183,703.8750,699.0000,20.8387,858.0000,354.7500,9.1241,1100.2500,503.2500,16.6062,827.2500,693.0000,30.8596,694.5000,879.0000,36.2026,788.2500,695.6250,8.2585,721.5000,850.5000,10.0623,984.7500,656.6250,24.4901,984.0000,895.5000,34.5326,928.5000,625.8750,15.0187,880.5000,835.5000,11.7394,,,,,,,,,
190,522.0000,810.0000,27.0026,466.1250,677.2500,14.6058,514.1250,633.7500,21.9239,711.7500,698.2500,7.9106,856.5000,359.2500,4.7434,1104.7500,498.3750,6.6344,841.5000,680.2500,19.1213,692.2500,865.5000,13.6862,843.7500,678.7500,58.0088,802.5000,843.0000,81.3465,998.2500,655.8750,13.5208,981.0000,891.7500,4.8023,942.7500,618.0000,16.2812,901.5000,826.5000,22.8473,,,,,,,,,
191,543.3750,807.7500,21.4931,471.3750,682.1250,7.1644,532.1250,640.8750,19.3589,720.7500,692.2500,10.8167,853.5000,360.0000,3.0923,1107.0000,492.3750,6.4080,862.5000,670.1250,23.3134,735.3750,865.5000,43.1250,826.5000,686.6250,18.9625,763.5000,839.2500,39.1799,1004.2500,646.5000,11.1306,975.7500,877.5000,15.1863,939.7500,616.1250,3.5377,895.5000,822.0000,7.5000,,,,,,,,,
192,543.7500,807.7500,0.3750,471.3750,682.1250,0.0000,532.8750,640.5000,0.8385,720.7500,692.2500,0.0000,853.5000,359.6250,0.3750,1107.0000,492.3750,0.0000,861.7500,671.2500,1.3521,730.5000,865.5000,4.8750,830.2500,684.7500,4.1926,771.0000,839.2500,7.5000,1004.2500,646.8750,0.3750,975.7500,878.2500,0.7500,940.5000,615.7500,0.8385,897.0000,822.0000,1.5000,,,,,,,,,
193,537.7500,810.0000,6.4080,486.3750,681.7500,15.0047,534.0000,631.8750,8.6981,730.1250,697.1250,10.5668,866.2500,359.6250,12.7500,1113.0000,487.5000,7.7308,864.0000,672.7500,2.7042,744.0000,879.0000,19.0919,832.5000,688.8750,4.6987,762.7500,846.7500,11.1496,997.5000,642.0000,8.3264,945.0000,873.0000,31.1950,969.7500,618.0000,29.3364,942.7500,828.7500,46.2453,,,,,,,,,
194,543.7500,810.0000,6.0000,487.8750,681.0000,1.6771,542.6250,632.2500,8.6331,727.5000,685.8750,11.5522,867.7500,362.2500,3.0233,1107.7500,499.5000,13.0982,848.2500,691.5000,24.4872,693.3750,893.2500,52.5923,844.5000,681.3750,14.1510,813.0000,860.2500,52.0318,996.7500,654.7500,12.7720,948.7500,891.0000,18.3865,972.7500,617.6250,3.0233,956.2500,831.0000,13.6862,,,,,,,,,
195,544.1250,810.0000,0.3750,495.0000,679.8750,7.2133,551.6250,630.3750,9.1932,714.0000,706.5000,24.6504,873.0000,371.2500,10.4193,1117.5000,505.1250,11.2562,814.5000,717.7500,42.7566,648.7500,906.0000,46.4107,855.7500,680.2500,11.3061,822.7500,859.5000,9.7788,996.7500,666.7500,12.0000,960.7500,904.5000,18.0624,987.0000,640.5000,26.9505,959.2500,849.7500,18.9885,,,,,,,,,
196,539.6250,807.0000,5.4083,501.0000,673.5000,8.7545,555.0000,624.3750,6.8841,719.6250,709.8750,6.5598,873.0000,374.2500,3.0000,1119.7500,503.6250,2.7042,837.0000,706.5000,25.1558,713.2500,908.2500,64.5392,837.7500,696.3750,24.1664,777.0000,861.0000,45.7746,996.7500,661.5000,5.2500,965.2500,907.5000,5.4083,992.2500,640.1250,5.2634,963.7500,859.5000,10.7384,,,,,,,,,
197,539.2500,807.0000,0.3750,505.1250,673.5000,4.1250,559.1250,624.0000,4.1420,720.0000,712.5000,2.6517,872.2500,376.1250,2.0194,1122.0000,503.2500,2.2810,840.0000,708.3750,3.5377,718.5000,913.5000,7.4246,836.2500,700.1250,4.0389,772.5000,865.5000,6.3640,1000.5000,660.0000,4.0389,972.0000,909.0000,6.9147,991.5000,640.8750,1.0607,959.2500,864.0000,6.3640,,,,,,,,,
198,538.5000,807.0000,0.7500,505.5000,673.8750,0.5303,559.1250,624.0000,0.0000,720.0000,712.8750,0.3750,873.0000,376.1250,0.7500,1122.0000,503.2500,0.0000,840.0000,708.0000,0.3750,720.7500,913.5000,2.2500,835.5000,700.5000,0.8385,771.0000,865.5000,1.5000,1000.5000,659.6250,0.3750,972.7500,909.0000,0.7500,991.5000,640.8750,0.0000,958.5000,864.0000,0.7500,,,,,,,,,
199,542.2500,805.5000,4.0389,516.0000,671.2500,10.8232,558.3750,620.6250,3.4573,729.0000,713.6250,9.0312,881.2500,370.5000,9.9851,1131.0000,507.0000,9.7500,859.5000,705.7500,19.6294,746.2500,909.7500,25.7743,814.5000,714.7500,25.3784,721.5000,871.5000,49.8623,1003.5000,659.6250,3.0000,974.2500,905.2500,4.0389,986.2500,645.7500,7.1644,951.7500,865.5000,6.9147,,,,,,,,,
200,552.0000,804.7500,9.7788,518.2500,669.7500,2.7042,559.8750,622.8750,2.7042,738.0000,708.3750,10.4193,891.7500,365.2500,11.7394,1138.5000,507.7500,7.5374,868.5000,700.8750,10.2355,754.5000,901.5000,11.6673,817.5000,711.7500,4.2426,717.3750,861.7500,10.5867,1008.0000,660.0000,4.5156,969.7500,901.5000,5.8577,991.5000,644.6250,5.3692,957.7500,861.0000,7.5000,,,,,,,,,
201,558.0000,809.2500,7.5000,522.0000,672.3750,4.5775,558.0000,627.7500,5.2231,747.7500,708.3750,9.7500,895.5000,365.2500,3.7500,1137.0000,513.0000,5.4601,876.0000,705.0000,8.5595,754.5000,897.0000,4.5000,842.2500,705.3750,25.5578,768.0000,855.0000,51.0730,1008.7500,664.5000,4.5621,967.5000,901.5000,2.2500,995.2500,645.0000,3.7687,967.5000,856.5000,10.7384,,,,,,,,,
202,564.0000,808.5000,6.0467,520.1250,669.7500,3.2259,555.3750,628.5000,2.7300,753.0000,703.5000,7.1644,899.2500,363.0000,4.3732,1137.7500,509.6250,3.4573,876.0000,703.5000,1.5000,754.5000,896.2500,0.7500,854.2500,700.1250,13.0982,781.5000,847.5000,15.4434,1011.0000,664.1250,2.2810,969.0000,900.7500,1.6771,1002.0000,641.2500,7.7217,975.7500,852.7500,9.0623,,,,,,,,,
203,575.6250,809.2500,11.6492,513.3750,670.1250,6.7604,554.2500,637.1250,8.6981,759.0000,695.6250,9.9003,900.0000,361.1250,2.0194,1135.5000,505.1250,5.0312,875.2500,701.2500,2.3717,757.5000,895.5000,3.0923,871.5000,690.3750,19.8148,807.7500,842.2500,26.7699,1014.7500,662.2500,4.1926,972.0000,898.5000,3.7500,1008.7500,635.6250,8.7865,989.2500,846.7500,14.7733,,,,,,,,,
204,575.2500,809.2500,0.3750,513.3750,669.7500,0.3750,554.6250,636.7500,0.5303,759.0000,695.6250,0.0000,900.0000,361.5000,0.3750,1134.7500,505.1250,0.7500,874.5000,701.2500,0.7500,757.5000,895.5000,0.0000,872.2500,689.6250,1.0607,810.7500,841.5000,3.0923,1015.5000,662.2500,0.7500,972.0000,898.5000,0.0000,1008.7500,635.2500,0.3750,988.5000,846.0000,1.0607,,,,,,,,,
205,573.7500,811.5000,2.7042,502.5000,675.3750,12.2436,555.3750,643.1250,6.4190,751.1250,697.5000,8.0951,896.2500,362.2500,3.8243,1134.0000,502.5000,2.7300,859.5000,706.5000,15.8922,735.0000,895.5000,22.5000,883.5000,682.5000,13.3165,834.0000,840.0000,23.2983,1017.0000,663.0000,1.6771,972.0000,898.5000,0.0000,1015.5000,633.7500,6.9147,1001.2500,841.5000,13.5208,,,,,,,,,
206,569.6250,811.5000,4.1250,499.1250,675.3750,3.3750,556.1250,639.0000,4.1926,746.2500,696.7500,4.9324,897.0000,362.6250,0.8385,1137.0000,502.5000,3.0000,850.5000,707.6250,9.0700,705.0000,894.7500,30.0094,879.0000,682.5000,4.5000,822.0000,842.2500,12.2091,1014.0000,662.2500,3.0923,959.2500,895.5000,13.0982,1017.7500,633.3750,2.2810,1002.7500,840.0000,2.1213,,,,,,,,,
207,570.0000,813.7500,2.2810,496.5000,676.1250,2.7300,564.0000,636.7500,8.1901,758.2500,693.0000,12.5723,893.2500,372.3750,10.4463,1133.2500,497.6250,6.1505,870.0000,699.7500,21.0301,754.5000,898.5000,49.6418,875.2500,685.1250,4.5775,789.0000,834.0000,34.0156,1014.0000,656.2500,6.0000,960.7500,896.2500,1.6771,1025.2500,632.2500,7.5839,997.5000,847.5000,9.1549,,,,,,,,,
208,555.0000,813.0000,15.0187,500.6250,676.1250,4.1250,561.7500,635.6250,2.5156,732.7500,708.7500,29.9719,903.0000,375.7500,10.3176,1144.5000,510.3750,17.0037,832.5000,719.2500,42.2670,676.8750,892.5000,77.8565,894.7500,679.5000,20.2951,843.0000,840.0000,54.3323,1012.5000,670.1250,13.9558,963.0000,913.5000,17.3961,1032.0000,638.6250,9.2846,1012.5000,849.7500,15.1678,,,,,,,,,
209,556.8750,805.5000,7.7308,505.1250,659.6250,17.1026,565.8750,622.5000,13.7580,742.5000,699.7500,13.2689,906.0000,371.2500,5.4083,1152.0000,513.7500,8.2244,853.5000,710.6250,22.7022,697.5000,894.0000,20.6795,893.2500,687.0000,7.6485,815.2500,837.7500,27.8411,1015.5000,665.2500,5.7241,952.5000,913.5000,10.5000,1037.2500,639.0000,5.2634,1012.5000,856.5000,6.7500,,,,,,,,,
210,556.8750,805.5000,0.0000,504.3750,660.0000,0.8385,566.2500,622.8750,0.5303,743.2500,699.3750,0.8385,906.0000,370.8750,0.3750,1152.7500,513.0000,1.0607,855.0000,709.5000,1.8750,702.7500,894.7500,5.3033,891.7500,687.3750,1.5462,811.5000,837.0000,3.8243,1015.5000,664.5000,0.7500,952.5000,913.5000,0.0000,1038.0000,639.0000,0.7500,1012.5000,858.0000,1.5000,,,,,,,,,
211,572.6250,781.5000,28.7065,494.6250,640.5000,21.8017,570.3750,613.1250,10.5867,729.3750,691.5000,15.9540,903.0000,369.7500,3.2040,1152.0000,499.5000,13.5208,842.2500,696.0000,18.5691,684.0000,876.0000,26.5165,897.7500,675.3750,13.4164,816.0000,849.7500,13.5208,1017.7500,658.1250,6.7604,971.2500,902.2500,21.8661,1022.2500,634.5000,16.3802,1012.5000,847.5000,10.5000,,,,,,,,,
212,570.0000,777.7500,4.5775,489.7500,626.2500,15.0608,560.2500,606.0000,12.3807,734.2500,685.5000,7.7308,900.7500,366.7500,3.7500,1155.7500,504.7500,6.4517,857.2500,697.8750,15.1167,684.7500,873.7500,2.3717,873.7500,688.1250,27.1765,753.7500,840.7500,62.8972,1018.5000,652.8750,5.3033,959.2500,892.5000,15.4616,1020.7500,637.5000,3.3541,1005.7500,847.5000,6.7500,,,,,,,,,
213,574.1250,771.0000,7.9106,491.2500,609.3750,16.9415,537.0000,592.5000,26.8852,751.5000,676.5000,19.4567,907.5000,363.0000,7.7217,1164.0000,510.0000,9.7788,903.0000,685.5000,47.3941,808.5000,888.0000,124.5678,776.2500,723.0000,103.5496,517.1250,795.0000,241.0072,1016.2500,650.6250,3.1820,921.0000,888.0000,38.5138,1036.5000,641.6250,16.2812,1000.5000,861.0000,14.4849,,,,,,,,,
214,564.7500,766.5000,10.3991,496.5000,601.8750,9.1549,539.2500,578.2500,14.4265,749.2500,672.7500,4.3732,904.5000,363.3750,3.0233,1160.2500,513.0000,4.8023,902.2500,686.2500,1.0607,801.7500,885.0000,7.3866,768.0000,724.5000,8.3853,508.1250,807.0000,15.0000,1014.7500,648.3750,2.7042,920.2500,888.0000,0.7500,1029.0000,638.2500,8.2244,991.5000,859.5000,9.1241,,,,,,,,,
215,540.7500,757.5000,25.6320,505.1250,596.2500,10.2971,549.0000,566.2500,15.4616,726.3750,682.5000,24.8662,890.2500,371.6250,16.4659,1149.7500,505.5000,12.9035,882.7500,687.0000,19.5144,771.0000,877.5000,31.6514,774.7500,720.7500,7.7217,549.3750,839.2500,52.3605,1014.7500,638.2500,10.1250,951.0000,879.7500,31.8375,1016.2500,637.8750,12.7555,986.2500,858.0000,5.4601,,,,,,,,,
216,541.5000,757.5000,0.7500,504.3750,596.2500,0.7500,548.2500,567.0000,1.0607,728.2500,682.1250,1.9121,891.7500,371.2500,1.5462,1150.5000,505.5000,0.7500,886.5000,687.0000,3.7500,781.5000,878.2500,10.5268,769.5000,722.2500,5.4601,537.7500,837.0000,11.8407,1014.7500,638.2500,0.0000,950.2500,879.0000,1.0607,1017.0000,638.2500,0.8385,986.2500,858.0000,0.0000,,,,,,,,,
217,555.3750,757.5000,13.8750,503.6250,596.2500,0.7500,554.6250,572.2500,8.2585,729.3750,686.2500,4.2757,895.5000,368.2500,4.8023,1164.0000,514.1250,16.0200,894.0000,687.3750,7.5094,783.0000,876.0000,2.7042,767.2500,729.0000,7.1151,525.7500,828.0000,15.0000,1022.2500,647.2500,11.7154,942.0000,892.5000,15.8213,1034.2500,637.5000,17.2663,999.0000,861.7500,13.2900,,,,,,,,,
218,560.2500,756.7500,4.9324,507.7500,598.8750,4.8894,552.3750,575.6250,4.0562,732.0000,687.7500,3.0233,899.2500,366.7500,4.0389,1163.2500,508.8750,5.3033,895.5000,685.8750,2.1213,807.0000,880.5000,24.4182,759.7500,728.2500,7.5374,510.0000,819.0000,18.1401,1021.5000,646.5000,1.0607,942.7500,892.5000,0.7500,1035.7500,636.7500,1.6771,997.5000,862.5000,1.6771,,,,,,,,,
219,577.8750,764.2500,19.1544,501.7500,608.6250,11.4483,558.3750,591.7500,17.2051,723.0000,682.8750,10.2355,881.2500,358.8750,19.6473,1153.5000,506.2500,10.0972,849.7500,705.7500,49.8806,640.5000,868.5000,166.9319,859.5000,693.0000,105.7952,744.7500,845.2500,236.2131,1022.2500,653.2500,6.7915,945.0000,907.5000,15.1678,1031.2500,622.8750,14.5865,1021.5000,840.0000,32.8976,,,,,,,,,
220,577.1250,768.0000,3.8243,500.2500,619.5000,10.9780,548.2500,600.3750,13.3006,718.1250,685.8750,5.7241,876.7500,357.0000,4.8750,1151.2500,502.5000,4.3732,837.0000,718.1250,17.7680,601.1250,877.5000,40.3905,853.5000,691.5000,6.1847,742.5000,851.2500,6.4080,1020.7500,655.1250,2.4012,945.0000,907.5000,0.0000,1020.7500,619.5000,11.0291,1010.2500,833.2500,13.1196,,,,,,,,,
221,582.7500,781.5000,14.6250,499.1250,627.7500,8.3264,545.2500,613.8750,13.8293,741.0000,669.0000,28.4259,887.2500,357.7500,10.5268,1147.5000,502.5000,3.7500,850.5000,709.1250,16.2250,626.2500,870.0000,26.2205,865.5000,687.0000,12.8160,728.2500,850.5000,14.2697,1015.5000,648.7500,8.2585,941.2500,876.0000,31.7224,1002.0000,630.3750,21.6755,984.7500,830.2500,25.6759,,,,,,,,,
222,582.0000,780.7500,1.0607,499.5000,627.3750,0.5303,546.0000,613.1250,1.0607,739.5000,669.7500,1.6771,885.7500,358.5000,1.6771,1146.7500,502.5000,0.7500,848.2500,709.5000,2.2810,624.3750,870.0000,1.8750,867.0000,686.2500,1.6771,732.0000,850.5000,3.7500,1015.5000,648.3750,0.3750,942.0000,876.0000,0.7500,1002.7500,630.0000,0.8385,985.5000,831.0000,1.0607,,,,,,,,,
223,588.3750,786.0000,8.2585,497.6250,640.1250,12.8871,545.2500,629.2500,16.1424,742.5000,689.2500,19.7294,894.7500,370.1250,14.7017,1158.0000,511.5000,14.4070,890.2500,696.3750,44.0030,789.0000,882.0000,165.0618,779.2500,729.0000,97.6096,545.2500,816.7500,189.7752,1018.5000,658.1250,10.2011,916.5000,889.5000,28.8531,1027.5000,639.7500,26.6012,987.0000,852.0000,21.0535,,,,,,,,,
224,577.5000,786.0000,10.8750,498.0000,648.0000,7.8839,568.5000,627.7500,23.2983,713.2500,704.2500,32.8719,876.0000,375.7500,19.5756,1149.7500,508.5000,8.7785,849.0000,713.2500,44.5682,666.0000,873.7500,123.2764,840.0000,703.8750,65.7406,704.2500,853.5000,163.1918,1017.0000,654.7500,3.6933,942.0000,886.5000,25.6759,1019.2500,641.2500,8.3853,999.7500,843.0000,15.6065,,,,,,,,,
225,,,,504.0000,639.0000,10.8167,590.2500,626.2500,21.8017,693.0000,704.2500,20.2500,863.2500,378.0000,12.9470,1143.0000,514.5000,9.0312,811.5000,716.6250,37.6516,603.0000,871.5000,63.0402,872.2500,682.1250,38.8989,784.5000,849.0000,80.3761,1018.5000,656.6250,2.4012,957.0000,890.2500,15.4616,1020.0000,641.2500,0.7500,1007.2500,840.0000,8.0777,,,,,,,,,
226,588.7500,784.5000,,510.3750,648.0000,11.0291,586.5000,632.6250,7.3962,715.5000,702.0000,22.6122,881.2500,371.6250,19.0956,1149.0000,511.1250,6.8841,849.7500,705.7500,39.7659,693.3750,876.7500,90.5274,846.0000,696.0000,29.6914,720.7500,849.0000,63.7500,1017.7500,653.2500,3.4573,948.0000,891.0000,9.0312,1017.7500,638.6250,3.4573,996.0000,846.0000,12.7500,,,,,,,,,
227,598.5000,783.0000,9.8647,505.8750,650.2500,5.0312,582.7500,634.5000,4.1926,726.0000,702.7500,10.5268,893.2500,373.8750,12.2091,1156.5000,517.5000,9.8433,875.2500,702.3750,25.7224,767.6250,882.0000,74.4354,807.7500,718.8750,44.5682,646.5000,837.7500,75.0974,1021.5000,663.3750,10.7971,924.7500,903.0000,26.1641,1029.7500,636.7500,12.1456,999.7500,849.7500,5.3033,,,,,,,,,
228,597.7500,781.5000,1.6771,505.5000,648.3750,1.9121,583.5000,632.2500,2.3717,723.3750,703.5000,2.7300,891.0000,372.7500,2.5156,1155.7500,517.1250,0.8385,870.7500,703.8750,4.7434,750.7500,880.5000,16.9415,819.7500,715.1250,12.5723,673.5000,840.0000,27.0936,1022.2500,664.5000,1.3521,927.0000,906.0000,3.7500,1029.7500,635.2500,1.5000,1000.5000,847.5000,2.3717,,,,,,,,,
229,591.0000,780.0000,6.9147,504.7500,646.1250,2.3717,582.0000,623.2500,9.1241,719.2500,706.5000,5.1006,890.2500,376.1250,3.4573,1159.5000,519.7500,4.5775,872.2500,705.3750,2.1213,745.5000,879.0000,5.4601,807.7500,721.1250,13.4164,652.5000,838.5000,21.0535,1021.5000,666.7500,2.3717,924.7500,904.5000,2.7042,1032.7500,638.6250,4.5156,1002.7500,846.0000,2.7042,,,,,,,,,
230,,,,503.2500,639.3750,6.9147,583.5000,616.8750,6.5491,707.6250,709.1250,11.9177,882.0000,375.3750,8.2840,1157.2500,522.0000,3.1820,844.5000,714.7500,29.2908,665.6250,877.5000,79.8891,847.5000,705.7500,42.6199,744.0000,841.5000,91.5492,1022.2500,673.5000,6.7915,928.5000,915.7500,11.8585,1034.2500,635.2500,3.6933,1011.0000,838.5000,11.1496,,,,,,,,,
231,,,,504.3750,642.7500,3.5576,585.3750,618.3750,2.4012,705.0000,712.1250,3.9863,879.0000,377.2500,3.5377,1154.2500,522.0000,3.0000,836.2500,717.0000,8.5513,651.7500,876.7500,13.8953,853.5000,703.5000,6.4080,761.2500,841.5000,17.2500,1020.7500,675.7500,2.7042,932.2500,919.5000,5.3033,1034.2500,635.2500,0.0000,1014.0000,838.5000,3.0000,,,,,,,,,
232,,,,515.2500,630.3750,16.4744,597.7500,610.1250,14.8729,685.8750,712.8750,19.1397,872.2500,378.3750,6.8431,1149.0000,513.3750,10.0972,811.5000,714.0000,24.9312,616.5000,873.0000,35.4489,861.7500,690.7500,15.1863,774.7500,845.2500,14.0112,1016.2500,662.6250,13.8750,960.0000,898.5000,34.8003,1023.7500,639.7500,11.4237,1010.2500,834.7500,5.3033,,,,,,,,,
233,,,,512.2500,638.6250,8.7785,597.0000,616.5000,6.4190,684.0000,716.6250,4.1926,873.0000,378.7500,0.8385,1150.5000,512.2500,1.8750,808.5000,716.2500,3.7500,614.2500,874.5000,2.7042,861.0000,691.8750,1.3521,774.7500,846.0000,0.7500,1017.7500,663.3750,1.6771,960.7500,898.5000,0.7500,1025.2500,639.3750,1.5462,1011.7500,833.2500,2.1213,,,,,,,,,
234,,,,513.3750,638.2500,1.1859,597.7500,615.7500,1.0607,685.8750,715.5000,2.1866,873.7500,378.3750,0.8385,1150.5000,511.1250,1.1250,809.2500,714.7500,1.6771,619.5000,876.0000,5.4601,862.5000,690.7500,1.8750,774.7500,844.5000,1.5000,1017.7500,662.6250,0.7500,960.7500,898.5000,0.0000,1026.7500,638.6250,1.6771,1011.7500,834.0000,0.7500,,,,,,,,,
235,,,,514.1250,642.7500,4.5621,594.3750,622.1250,7.2133,690.7500,713.6250,5.2231,876.0000,378.0000,2.2810,1149.0000,511.5000,1.5462,810.0000,715.1250,0.8385,619.5000,876.0000,0.0000,869.2500,687.3750,7.5467,785.2500,844.5000,10.5000,1017.0000,663.7500,1.3521,963.0000,900.0000,2.7042,1025.2500,637.8750,1.6771,1010.2500,834.0000,1.5000,,,,,,,,,
236,,,,513.7500,649.1250,6.3860,594.7500,626.2500,4.1420,687.7500,717.3750,4.8023,873.7500,379.8750,2.9288,1145.2500,506.6250,6.1505,806.2500,715.5000,3.7687,630.0000,877.5000,10.6066,869.2500,688.5000,1.1250,792.7500,845.2500,7.5374,1014.7500,662.2500,2.7042,969.7500,903.0000,7.3866,1024.5000,633.0000,4.9324,1008.0000,834.0000,2.2500,,,,,,,,,
237,,,,513.0000,648.3750,1.0607,596.2500,624.7500,2.1213,685.1250,718.8750,3.0233,876.0000,380.2500,2.2810,1146.7500,508.5000,2.4012,807.0000,715.5000,0.7500,630.0000,876.0000,1.5000,864.0000,691.5000,6.0467,785.2500,846.7500,7.6485,1014.7500,663.0000,0.7500,969.0000,903.7500,1.0607,1023.7500,633.7500,1.0607,1006.5000,834.0000,1.5000,,,,,,,,,
238,,,,505.8750,652.5000,8.2329,590.2500,623.2500,6.1847,697.5000,720.3750,12.4656,879.7500,379.5000,3.8243,1150.5000,519.0000,11.1496,822.7500,718.1250,15.9673,654.7500,876.7500,24.7614,858.0000,706.1250,15.8079,778.5000,842.2500,8.1125,1020.0000,677.2500,15.1863,948.0000,922.5000,28.1525,1033.5000,631.1250,10.0972,1010.2500,834.7500,3.8243,,,,,,,,,
239,,,,506.6250,652.5000,0.7500,591.0000,623.2500,0.7500,699.0000,720.7500,1.5462,880.5000,379.8750,0.8385,1150.5000,519.0000,0.0000,824.2500,718.1250,1.5000,658.5000,876.7500,3.7500,858.7500,706.5000,0.8385,778.5000,840.7500,1.5000,1019.2500,677.6250,0.8385,947.2500,922.5000,0.7500,1035.0000,630.3750,1.6771,1011.7500,833.2500,2.1213,,,,,,,,,
240,,,,513.0000,648.0000,7.8032,588.7500,622.5000,2.3717,704.2500,718.5000,5.7118,884.2500,380.2500,3.7687,1151.2500,519.0000,0.7500,825.7500,715.5000,3.0233,660.3750,877.5000,2.0194,860.2500,705.3750,1.8750,778.5000,841.5000,0.7500,1018.5000,675.7500,2.0194,945.0000,924.0000,2.7042,1035.0000,628.1250,2.2500,1011.0000,834.7500,1.6771,,,,,,,,,
241,,,,505.1250,651.7500,8.7223,585.7500,627.0000,5.4083,702.7500,719.6250,1.8750,879.0000,380.2500,5.2500,1150.5000,519.0000,0.7500,831.7500,716.2500,6.0467,673.5000,877.5000,13.1250,859.5000,706.8750,1.6771,777.0000,840.0000,2.1213,1020.0000,676.1250,1.5462,948.0000,921.7500,3.7500,1035.7500,628.5000,0.8385,1010.2500,832.5000,2.3717,,,,,,,,,
242,572.6250,805.5000,,486.7500,669.0000,25.2032,556.8750,648.7500,36.1501,710.2500,721.1250,7.6485,880.5000,378.7500,2.1213,1152.0000,520.8750,2.4012,840.0000,715.8750,8.2585,687.0000,874.5000,13.8293,862.5000,705.7500,3.2040,780.0000,837.7500,3.7500,1020.7500,676.1250,0.7500,947.2500,924.0000,2.3717,1036.5000,624.7500,3.8243,1010.2500,830.2500,2.2500,,,,,,,,,
243,556.1250,814.5000,18.7949,472.1250,683.6250,20.6829,544.5000,655.5000,14.0962,708.7500,724.5000,3.6933,880.5000,381.0000,2.2500,1147.5000,520.8750,4.5000,835.5000,718.8750,5.4083,696.7500,871.5000,10.2011,870.0000,704.6250,7.5839,799.5000,838.5000,19.5144,1020.7500,678.3750,2.2500,954.7500,924.7500,7.5374,1038.0000,623.2500,2.1213,1014.0000,828.7500,4.0389,,,,,,,,,
244,561.3750,803.2500,12.4147,483.0000,668.2500,18.8323,547.1250,645.3750,10.4597,715.5000,720.0000,8.1125,879.0000,381.0000,1.5000,1142.2500,520.1250,5.3033,839.2500,711.0000,8.7223,709.5000,864.7500,14.4265,882.0000,702.0000,12.2838,810.7500,837.0000,11.3496,1018.5000,678.0000,2.2810,954.7500,924.7500,0.0000,1037.2500,624.7500,1.6771,1007.2500,831.0000,7.1151,,,,,,,,,
245,,,,471.7500,676.8750,14.1758,556.1250,643.5000,9.1932,719.6250,714.7500,6.6767,880.5000,385.1250,4.3893,1131.7500,515.2500,11.5765,825.7500,720.7500,16.6527,690.0000,875.2500,22.1472,886.5000,695.6250,7.8032,827.2500,831.7500,17.3151,1009.5000,676.5000,9.1241,959.2500,903.7500,21.4767,1037.2500,633.7500,9.0000,1011.0000,825.7500,6.4517,,,,,,,,,
